chunk	actor	mesh	bw_x	bw_y	bw_z	archetype_path
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-28.680	-30.840	224.920	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-28.640	-30.800	204.480	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-9.760	-30.980	201.590	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-77.300	-30.960	227.170	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-65.850	-30.910	229.090	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-61.100	-30.960	229.150	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-30.780	-30.960	238.700	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-7.886	-29.440	242.823	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-38.790	-30.820	210.600	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-39.490	-30.830	204.940	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Building:GA-Barracks01	-87.280	-30.960	220.600	GA-Building.GA-Barracks01_Pf0.GA-Barracks01_Pf0_Arc2.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-28.240	-30.720	245.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Viewscreens00	-88.340	-28.880	213.925	GA-Props.GA-Viewscreens00_Pf0.GA-Viewscreens00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-53.870	-30.180	212.850	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-56.850	-30.540	202.150	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-44.960	-30.700	213.520	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush01	-13.040	-67.840	289.720	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	292.740	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-19.000	-67.880	289.760	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush02	-51.820	-30.150	201.700	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush02	-57.010	-30.720	213.290	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-PalmBush02	-44.100	-30.640	200.150	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-20.200	-61.400	266.600	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-20.440	-58.880	250.960	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-5.040	-63.400	262.490	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-6.600	-67.840	272.840	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	287.200	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-4.600	-58.880	250.120	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	299.260	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-6.120	-58.880	241.760	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-2.120	-58.840	219.080	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-18.480	-58.880	231.400	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-29.560	-58.880	231.400	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-32.440	-58.880	217.880	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	279.830	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-6.488	-29.440	299.595	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-6.487	-29.440	287.527	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-4.800	-29.420	270.950	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-Palm00	-46.350	-30.290	203.790	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-4.800	-29.420	257.890	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	Env-DD:DD-Palm00	-14.323	-67.840	289.111	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Torch00	-5.190	-29.440	275.680	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-small_hallway_elbow_a_00	-25.600	-60.160	225.280	GA-Interior.GA-small_hallway_elbow_a_00_Pf0.GA-small_hallway_elbow_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_1024_00	-0.000	-30.720	263.040	GA-Interior.GA-small_hallway_straight_a_1024_00_Pf0.GA-small_hallway_straight_a_1024_00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	-12.800	-60.160	225.280	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	-25.600	-60.160	212.480	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Bank00	-19.440	-67.840	275.960	GA-Props.GA-Bank00_Pf0.GA-Bank00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Fence00	-2.120	-67.840	287.160	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Fence00	-7.400	-67.840	287.160	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Fence03	-2.120	-67.840	290.600	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Props:GA-Fence03	-7.400	-67.840	290.600	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	JF-Props:JF-Brazier00	-96.860	-30.960	221.980	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-0002ffff	StaticMeshActor	GA-Interior:GA-small_doorway_open_a_00	-0.000	-30.720	253.440	GA-Interior.GA-small_doorway_open_a_00_Pf0.GA-small_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00030000	StaticMeshActor	GA-Interior:GA-large_doorway_close_a_00	0.160	-69.120	312.160	GA-Interior.GA-large_doorway_close_a_00_Pf0.GA-large_doorway_close_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-00030000	StaticMeshActor	GA-Props:GA-Torch00	3.738	-29.440	306.527	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-00030000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	17.830	-29.420	310.270	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0003ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	304.800	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0003ffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-17.090	-29.420	310.270	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-0003ffff	StaticMeshActor	GA-Props:GA-Torch00	-3.857	-29.440	306.383	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffd0000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	3.650	-67.620	-244.450	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-fffd0000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	14.574	-54.660	-207.846	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-small_hallway_ramp_a_00	-0.120	-59.960	-213.200	GA-Interior.GA-small_hallway_ramp_a_00_Pf0.GA-small_hallway_ramp_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_1024_00	-0.120	-68.920	-231.120	GA-Interior.GA-small_hallway_straight_a_1024_00_Pf0.GA-small_hallway_straight_a_1024_00_Pf0_Arc1.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-small_hallway_straight_a_512_00	-0.120	-68.920	-238.800	GA-Interior.GA-small_hallway_straight_a_512_00_Pf0.GA-small_hallway_straight_a_512_00_Pf0_Arc1.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-14.626	-54.660	-207.846	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-small_doorway_close_a_00	-0.120	-68.920	-245.840	GA-Interior.GA-small_doorway_close_a_00_Pf0.GA-small_doorway_close_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-fffdffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	-4.040	-67.620	-244.450	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	45.420	-69.410	-144.900	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	33.850	-69.380	-139.920	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	44.680	-69.400	-157.400	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	30.080	-69.400	-180.930	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	2.595	-66.650	-133.275	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	73.450	-69.400	-144.520	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	7.530	-54.210	-188.960	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence03	24.320	-69.280	-156.800	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence03	13.880	-61.640	-165.240	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	24.320	-69.280	-168.560	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	13.880	-61.640	-177.400	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	13.880	-61.640	-174.040	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	13.880	-61.640	-170.680	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	13.880	-61.640	-156.200	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence00	13.880	-61.640	-159.680	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence02	22.920	-69.280	-173.160	GA-Props.GA-Fence02_Pf0.GA-Fence02_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Fence02	22.720	-69.280	-152.320	GA-Props.GA-Fence02_Pf0.GA-Fence02_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	14.400	-69.120	-120.800	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	13.760	-58.720	-153.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	3.520	-58.720	-190.400	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	15.840	-69.280	-155.520	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	15.840	-69.280	-162.880	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Torch00	15.840	-69.280	-171.040	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.200	-67.040	-143.840	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.200	-67.040	-151.840	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm00	72.160	-69.520	-110.560	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm00	95.280	-69.280	-127.160	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Arch:GA-Aquaducts06	53.090	-69.280	-109.790	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm01	18.760	-69.240	-136.720	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm01	98.360	-69.280	-122.360	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Awning_Door00	16.560	-64.440	-167.640	GA-Props.GA-Awning_Door00_Pf0.GA-Awning_Door00_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	4.130	-69.030	-125.450	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Props:GA-Awning_Door00	16.560	-64.560	-158.680	GA-Props.GA-Awning_Door00_Pf0.GA-Awning_Door00_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm03	97.400	-69.480	-124.120	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-Palm04	18.560	-69.080	-140.160	Env-DD.DD-Palm04_Pf0.DD-Palm04_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-PalmBush00	34.560	-69.280	-105.280	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-PalmBush00	21.880	-68.920	-140.560	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	Env-DD:DD-PalmBush01	20.360	-69.000	-138.000	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Arch:GA-Aquaducts06	96.070	-69.280	-152.750	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Arch:GA-Aquaducts06	96.070	-69.280	-212.750	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Interior:GA-small_doorway_open_a_00	-0.120	-59.960	-195.920	GA-Interior.GA-small_doorway_open_a_00_Pf0.GA-small_doorway_open_a_00_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Building:GA-MerchantTent01	41.565	-69.290	-102.840	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Building:GA-MerchantTent02	75.378	-69.330	-104.260	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Arch:GA-Aquaducts08	13.080	-69.310	-109.810	GA-Arch.GA-Aquaducts08_Pf0.GA-Aquaducts08_Pf0_Arc1.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_00	5.810	-58.660	-199.240	GA-Interior.GA-hallway_decor_torch_00_Pf0.GA-hallway_decor_torch_00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	17.520	-69.400	-179.000	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	24.270	-69.250	-106.430	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	23.050	-69.180	-139.110	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	71.580	-69.290	-113.940	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0000	StaticMeshActor	JF-Props:JF-Brazier00	26.330	-69.220	-113.020	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffe0001	StaticMeshActor	Env-DD:DD-Palm03	122.960	-60.240	-101.120	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-fffefffe	StaticMeshActor	Env-DD:DD-Palm00	-113.520	-60.040	-115.640	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-46.250	-69.400	-173.280	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-73.480	-69.300	-163.180	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-58.270	-69.390	-154.530	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-Palm05	-21.280	-69.280	-139.640	Env-DD.DD-Palm05_Pf0.DD-Palm05_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-23.660	-69.000	-138.810	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-Palm07	-96.691	-69.000	-124.240	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-PalmBush00	-77.324	-69.000	-107.025	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-PalmBush02	-20.960	-69.280	-136.240	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-13.880	-61.640	-170.680	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-13.880	-61.640	-174.040	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence02	-22.920	-69.280	-173.160	GA-Props.GA-Fence02_Pf0.GA-Fence02_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence02	-22.720	-69.280	-152.320	GA-Props.GA-Fence02_Pf0.GA-Fence02_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-69.450	-69.130	-107.330	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence03	-13.880	-61.640	-165.240	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence03	-24.320	-69.280	-156.800	GA-Props.GA-Fence03_Pf0.GA-Fence03_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-13.880	-61.640	-159.680	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-24.320	-69.280	-168.560	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
